username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
siddheshb;2015-12-01 22:55;0;1;"In the cold wet rainy night, it's heartwarming to see twitter abuzz with offers for help #ChennaiFloods #Humanity #Tolerance";;;#ChennaiFloods #Humanity #Tolerance;"671741862223306752";https://twitter.com/siddheshb/status/671741862223306752
mavinaash;2015-12-01 22:55;4;0;"Any food distribution center near shollinganallur? My cousin and his friends stranded without food #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671741843843842048";https://twitter.com/mavinaash/status/671741843843842048
manupubby_ET;2015-12-01 22:55;15;3;"Navy keeps helicopters, UAVs on standby for recon #ChennaiFloods";;;#ChennaiFloods;"671741807085027328";https://twitter.com/manupubby_ET/status/671741807085027328
bhumika1231;2015-12-01 22:54;4;0;"#Kundrathur #Thiruneermalai #ChennaiRains #ChennaiFloods #ChennaiHelp #accomodationhelp #ChennaiAccomodationhelp https:// twitter.com/abeelaz/status /671734978439327744 ";;;#Kundrathur #Thiruneermalai #ChennaiRains #ChennaiFloods #ChennaiHelp #accomodationhelp #ChennaiAccomodationhelp;"671741789028642820";https://twitter.com/bhumika1231/status/671741789028642820
AnaghaAcharya;2015-12-01 22:54;2;2;"#ChennaiFloods Prayers for relief & rescue... https:// twitter.com/ibnlive/status /671732255631343616 ";;;#ChennaiFloods;"671741785157328897";https://twitter.com/AnaghaAcharya/status/671741785157328897
chuppandi;2015-12-01 22:54;0;0;"#chennairains #ChennaiFloods It's rain rage in chennai can't stop but thinking 'End of the world' is nigh. Let's help those stranded & lost";;;#chennairains #ChennaiFloods;"671741776072335360";https://twitter.com/chuppandi/status/671741776072335360
odixaditya;2015-12-01 22:54;0;0;"Dear rain, We are impressed and convinced. You can stop now :) #ChennaiFloods #chennairains";Sholinganallur, India;;#ChennaiFloods #chennairains;"671741765431377920";https://twitter.com/odixaditya/status/671741765431377920
Priya_Menon;2015-12-01 22:54;18;5;"RT whatever info you are coming across on your TL offering assistance. You never know who it helps. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671741756224876544";https://twitter.com/Priya_Menon/status/671741756224876544
ram_aduri;2015-12-01 22:54;42;1;"#ChennaiFloods #ChennaiRainsHelp Emergency Contacts pic.twitter.com/GiYyF1sh1K";;;#ChennaiFloods #ChennaiRainsHelp;"671741737639936000";https://twitter.com/ram_aduri/status/671741737639936000
Madrassan;2015-12-01 22:54;156;21;"Chennai Army helpline number - 9677066100 #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671741723878359040";https://twitter.com/Madrassan/status/671741723878359040
vairamuthu_ss;2015-12-01 22:54;0;0;"People near villivakkam area stuck in #chennaifloods move to @ags_cinemas ... #chennairains https:// twitter.com/balavalluvan/s tatus/671741033382678528 ";;@ags_cinemas;#chennaifloods #chennairains;"671741713786888192";https://twitter.com/vairamuthu_ss/status/671741713786888192
SunithaSarathy;2015-12-01 22:54;10;8;"God watch over all the rescue efforts all over TN, #TamilNaduRains . God bless all. Stay strong, stay safe. #ChennaiFloods #cuddalore";;;#TamilNaduRains #ChennaiFloods #cuddalore;"671741711337390080";https://twitter.com/SunithaSarathy/status/671741711337390080
ViNoDcaptivates;2015-12-01 22:54;0;0;"#chennairains #chennaiweather #ChennaiFloods #india #NGO & #volunteers to distribute food packets call 9940040199 https:// twitter.com/reenakristen/s tatus/671740022589009920 ";;;#chennairains #chennaiweather #ChennaiFloods #india #NGO #volunteers;"671741692597301248";https://twitter.com/ViNoDcaptivates/status/671741692597301248
adytudedotcom;2015-12-01 22:54;2;1;"We hope all our Chennai players are safe! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671741648464908288";https://twitter.com/adytudedotcom/status/671741648464908288
NoSylviaPlath;2015-12-01 22:54;0;1;"Good unity from Twitter for #ChennaiFloods help.";;;#ChennaiFloods;"671741636322332672";https://twitter.com/NoSylviaPlath/status/671741636322332672
manupubby_ET;2015-12-01 22:54;27;4;"#ChennaiFloods Navy rescue team deployed along Buckingham Canal. The area is flooded and is to be evacuated.";;;#ChennaiFloods;"671741573411958784";https://twitter.com/manupubby_ET/status/671741573411958784
Madrassan;2015-12-01 22:53;1;1;"Ppl in the areas that are flooded are being evacuated. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671741501089562624";https://twitter.com/Madrassan/status/671741501089562624
nikhilsureka;2015-12-01 22:53;8;1;"Doctors, Accommodation, medicines all being offered and demanded on twitter for #ChennaiFloods , this is what is really expected of us";;;#ChennaiFloods;"671741460870393856";https://twitter.com/nikhilsureka/status/671741460870393856
vjrajanmsd;2015-12-01 22:53;0;0;""Dominion is God's, the Lord of the seen and the unseen, the Lord of creation". 2/2 #ChennaiFloods";;;#ChennaiFloods;"671741445204676608";https://twitter.com/vjrajanmsd/status/671741445204676608
RahejaVinod;2015-12-01 22:53;2;0;"#ChennaiRains #ChennaiFloods #ChennaiRainsHelp - @TimesNow . You are the nation's channel ? No coverage about our flooding ? #chennaiweather";;@TimesNow;#ChennaiRains #ChennaiFloods #ChennaiRainsHelp #chennaiweather;"671741424191143937";https://twitter.com/RahejaVinod/status/671741424191143937
AnirudhDubey09;2015-12-01 22:53;0;0;"I request to all indian friends don't make difference in #Kashmirflood or #ChennaiFloods we all stand together and help we are indians";;;#Kashmirflood #ChennaiFloods;"671741420592492544";https://twitter.com/AnirudhDubey09/status/671741420592492544
AdityaRajKaul;2015-12-01 22:53;31;8;"From Indian Army: 2 Army Columns are carrying out extensive Flood Rescue and Relief ops at Tambaram & Urapakkam. #ChennaiFloods @TimesNow";;@TimesNow;#ChennaiFloods;"671741380561993728";https://twitter.com/AdityaRajKaul/status/671741380561993728
v1jays;2015-12-01 22:53;0;0;"The news from Chennai is getting alarming by the hour!! #ChennaiFloods";;;#ChennaiFloods;"671741301935570945";https://twitter.com/v1jays/status/671741301935570945
kitsharma;2015-12-01 22:52;8;2;"@Actor_Siddharth God help TN. The satellite image looks ominous. Praying 4 safety #chennairains #ChennaiFloods pic.twitter.com/IRyiX0uHgg";;@Actor_Siddharth;#chennairains #ChennaiFloods;"671741286773358592";https://twitter.com/kitsharma/status/671741286773358592
ImYokEsH;2015-12-01 22:52;2;0;"Contact no : 9677066100. Chennai ARMY HELPLINE via @whirlybirdguy . PLZ RT #ChennaiRains #ChennaiFloods #ChennaiRainsHelp";;@whirlybirdguy;#ChennaiRains #ChennaiFloods #ChennaiRainsHelp;"671741283291951104";https://twitter.com/ImYokEsH/status/671741283291951104
divya_deena;2015-12-01 22:52;4;5;"#StaySafeChennai #ChennaiFloods Don't go out.. Water logging in all areas our prayers are with u @raksha_vijay pic.twitter.com/m4pAO7T7WT";;@raksha_vijay;#StaySafeChennai #ChennaiFloods;"671741280221720579";https://twitter.com/divya_deena/status/671741280221720579
Annie_Lavie;2015-12-01 22:52;0;1;"I'm speechless seeing the unity our Chennai city has. #ChennaiRains #ChennaiFloods @TwitterIndia";;@TwitterIndia;#ChennaiRains #ChennaiFloods;"671741189276635136";https://twitter.com/Annie_Lavie/status/671741189276635136
tamiljunkies;2015-12-01 22:52;1;0;"Please read !!!! #chennairains #ChennaiFloods https:// twitter.com/itisprashanth/ status/671736713648058368 ";;;#chennairains #ChennaiFloods;"671741186818879490";https://twitter.com/tamiljunkies/status/671741186818879490
bhumika1231;2015-12-01 22:52;0;1;"Help him..... Pls #ChennaiRains #ChennaiFloods #ChennaiHelp https:// twitter.com/RogithVGS/stat us/671735001612881920 ";;;#ChennaiRains #ChennaiFloods #ChennaiHelp;"671741156032708610";https://twitter.com/bhumika1231/status/671741156032708610
IndianRevolt;2015-12-01 22:52;0;0;"#Chennaifloods It is said in bible it rained 40days & night, I always thought so what but I believe it now. 1day has brought so much havoc.";;;#Chennaifloods;"671741135161679872";https://twitter.com/IndianRevolt/status/671741135161679872
Madrassan;2015-12-01 22:52;22;4;"#ChennaiFloods . Navy rescue team deployed in Gandhi Nagar, beyond Adyar Bridge along Buckingham Canal. #chennairains";;;#ChennaiFloods #chennairains;"671741127632941056";https://twitter.com/Madrassan/status/671741127632941056
buletbaba;2015-12-01 22:52;13;2;"#chennairains Helpline Numbers #ChennaiFloods pic.twitter.com/EOgsqfcfQ5";;;#chennairains #ChennaiFloods;"671741112898334721";https://twitter.com/buletbaba/status/671741112898334721
DonKambli;2015-12-01 22:52;0;0;". @TandonRaveena - u shud be in Chennai dancing instead of seeking a place in 7 RCR #chennairains #ChennaiFloods https://www. youtube.com/watch?v=JO0PSn GbqKs ";;@TandonRaveena;#chennairains #ChennaiFloods;"671741091708665857";https://twitter.com/DonKambli/status/671741091708665857
chandru_ar;2015-12-01 22:51;6;0;"@gokulganpath @vettithanam @KameeniChhori @dhanyarajendran Boats available in #Mudichur and #Urapakkam contact : 7708068600 #ChennaiFloods";;@gokulganpath @vettithanam @KameeniChhori @dhanyarajendran;#Mudichur #Urapakkam #ChennaiFloods;"671741039384723456";https://twitter.com/chandru_ar/status/671741039384723456
ChennaiMazhai;2015-12-01 22:51;2;1;"There is no break in Rain for last 6 hrs! #chennaimazhai #chennairains #chennaiweather #chennaifloods #chennaidrowning";;;#chennaimazhai #chennairains #chennaiweather #chennaifloods #chennaidrowning;"671741006040010752";https://twitter.com/ChennaiMazhai/status/671741006040010752
bhumika1231;2015-12-01 22:51;1;0;"Circulate this spreadsheet guys Rt #ChennaiRains #ChennaiFloods #ChennaiHelp https:// twitter.com/Sujith_Spy/sta tus/671735037847474176 ";;;#ChennaiRains #ChennaiFloods #ChennaiHelp;"671741002412109825";https://twitter.com/bhumika1231/status/671741002412109825
Priya_Menon;2015-12-01 22:51;33;3;"Pls RT for help for these animals too. Is there any available? VANDALUR ZOO #chennairains #ChennaiFloods https:// twitter.com/adamssunmusicv j/status/671726849181937664 ";;;#chennairains #ChennaiFloods;"671740961270050816";https://twitter.com/Priya_Menon/status/671740961270050816
HariMurli;2015-12-01 22:51;0;0;"Praying for all those stranded in this torrential merciless downpour! #ChennaiFloods https:// twitter.com/Actor_Siddhart h/status/671738605237243904 ";;;#ChennaiFloods;"671740941892358145";https://twitter.com/HariMurli/status/671740941892358145
ThatRedDeviL;2015-12-01 22:51;1;0;"Seems like many stranded at Gunduvanchery. #ChennaiRainsHelp #ChennaiFloods #chennairains #chennairescue https:// twitter.com/mithunraman/st atus/671736867432230912 ";;;#ChennaiRainsHelp #ChennaiFloods #chennairains #chennairescue;"671740931536650240";https://twitter.com/ThatRedDeviL/status/671740931536650240
TeluguStates;2015-12-01 22:51;1;1;"This is called 'Vasudhaika Kutumbam ' . People are opening doars for accommodation . #ChennaiRainsHelp #chennairains #ChennaiFloods";;;#ChennaiRainsHelp #chennairains #ChennaiFloods;"671740918580441089";https://twitter.com/TeluguStates/status/671740918580441089
vikram140gulati;2015-12-01 22:51;0;1;"Apart from State Govt empathy wonder why #Mr Modi is not going to Chennai for an aerial survey of the #flood & awful #rain #ChennaiFloods";;;#Mr #flood #rain #ChennaiFloods;"671740909680091136";https://twitter.com/vikram140gulati/status/671740909680091136
melsartworks;2015-12-01 22:51;1;2;"Stay all save at home and those who are able to, please help and spread awareness #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671740883704922114";https://twitter.com/melsartworks/status/671740883704922114
ViNoDcaptivates;2015-12-01 22:51;1;0;"#chennairains #chennaiweather #ChennaiFloods #india #Helpline numbers pic.twitter.com/16ETnhMrtO";;;#chennairains #chennaiweather #ChennaiFloods #india #Helpline;"671740847734390785";https://twitter.com/ViNoDcaptivates/status/671740847734390785
neteasar;2015-12-01 22:51;0;1;"Prayers for all those affected by the #chennairains ! Hope the situation gets resolved asap & all the people get shelter #ChennaiFloods";;;#chennairains #ChennaiFloods;"671740824430977026";https://twitter.com/neteasar/status/671740824430977026
bhumika1231;2015-12-01 22:51;6;2;"#ChennaiRains #ChennaiFloods #ChennaiHelp for food and groceries RT https:// twitter.com/AishuVJaddict/ status/671735040779223041 ";;;#ChennaiRains #ChennaiFloods #ChennaiHelp;"671740804650676225";https://twitter.com/bhumika1231/status/671740804650676225
sdevprasad;2015-12-01 22:50;0;0;"shameless delhi centric media has no time for #ChennaiFloods . Ridiculous. https:// twitter.com/TwitterIndia/s tatus/671689152153317376 ";;;#ChennaiFloods;"671740769808486400";https://twitter.com/sdevprasad/status/671740769808486400
senthilrocky90;2015-12-01 22:50;1;3;"9677066100. Chennai ARMY HELPLINE #chennairains #ChennaiFloods #chennaiweather";;;#chennairains #ChennaiFloods #chennaiweather;"671740742193184768";https://twitter.com/senthilrocky90/status/671740742193184768
bhumika1231;2015-12-01 22:50;2;0;"#Chennaimobilerechargehelp #ChennaiRains #ChennaiFloods #ChennaiHelp Mobile recharge help is here https:// twitter.com/Ulaganandha/st atus/671735041156755457 ";;;#Chennaimobilerechargehelp #ChennaiRains #ChennaiFloods #ChennaiHelp;"671740653932556288";https://twitter.com/bhumika1231/status/671740653932556288
maanavicky;2015-12-01 22:50;45;13;"#ChennaiRainsHelp #ChennaiFloods pic.twitter.com/ijy7JEPzKJ";;;#ChennaiRainsHelp #ChennaiFloods;"671740614757617665";https://twitter.com/maanavicky/status/671740614757617665
getmenizar;2015-12-01 22:50;1;0;"I'm ready to work as volunteer in flooded area . Call me at 9840749229 #chennairains #chennaiweather #ChennaiFloods";;;#chennairains #chennaiweather #ChennaiFloods;"671740594872442880";https://twitter.com/getmenizar/status/671740594872442880
Tall_Dreams;2015-12-01 22:49;3;0;"#chennairains #chennaifloods Pray for #Chennai @WeAreBangalore pic.twitter.com/NAOK97yneK";;@WeAreBangalore;#chennairains #chennaifloods #Chennai;"671740516795420672";https://twitter.com/Tall_Dreams/status/671740516795420672
Bindaas_Chokri;2015-12-01 22:49;1;0;"#ChennaiFloods please call these #Helplines https:// twitter.com/InfoMumbai/sta tus/671726792881778688 ";;;#ChennaiFloods #Helplines;"671740474353254400";https://twitter.com/Bindaas_Chokri/status/671740474353254400
veejaysai;2015-12-01 22:49;4;0;"Dear @anandmahindra , over 500 employees of your company are stuck #chennairains #ChennaiFloods , want to help them? https:// twitter.com/mithunraman/st atus/671696838592827392 ";;@anandmahindra;#chennairains #ChennaiFloods;"671740461929725952";https://twitter.com/veejaysai/status/671740461929725952
mnazaam;2015-12-01 22:49;4;4;"Stay safe Chennai...my prayers go out to all of you struggling tonight #ChennaiFloods #chennairains Prayers from Sri Lanka";;;#ChennaiFloods #chennairains;"671740441604317184";https://twitter.com/mnazaam/status/671740441604317184
pradiprsagar;2015-12-01 22:49;24;2;"#ChennaiFloods ..Navy rescue team deployed in Gandhinagar area beyond Adyar Bridge along Buckingham Canal. Flooded area to be evacuated.";;;#ChennaiFloods;"671740408427208705";https://twitter.com/pradiprsagar/status/671740408427208705
Sharmila_Jey;2015-12-01 22:49;2;0;"God have mercy #ChennaiRains #ChennaiFloods https:// twitter.com/harikiranroyal /status/671705636728516608 ";;;#ChennaiRains #ChennaiFloods;"671740358531743744";https://twitter.com/Sharmila_Jey/status/671740358531743744
DeSoulz;2015-12-01 22:49;0;0;"#ChennaiFloods ! dont use motorizedboats/heavyvehicles fr rescue in residential areas wr roads r narrow#WeakenzFoundationofHomz#KashmrExprnz";;;#ChennaiFloods #WeakenzFoundationofHomz #KashmrExprnz;"671740347937001473";https://twitter.com/DeSoulz/status/671740347937001473
giridhoni143;2015-12-01 22:49;1;0;"Doors opened by @SPIcinemas for people stuck in floods #Chennaifloods #chennairains #chennairainshelp";;@SPIcinemas;#Chennaifloods #chennairains #chennairainshelp;"671740332661321728";https://twitter.com/giridhoni143/status/671740332661321728
iKnightSRK;2015-12-01 22:49;1;0;"#ChennaiFloods ! make sure people aren't stuck in car. they think its safe bt its a death trap.Max deaths in #26JulyMumbaifloods due2this";;;#ChennaiFloods #26JulyMumbaifloods;"671740323563876352";https://twitter.com/iKnightSRK/status/671740323563876352
bhumika1231;2015-12-01 22:49;9;2;"#ChennaiHelp #accomodationhelp #ChennaiRains #ChennaiFloods https:// twitter.com/tamilFacts/sta tus/671735128209555456 ";;;#ChennaiHelp #accomodationhelp #ChennaiRains #ChennaiFloods;"671740320984530945";https://twitter.com/bhumika1231/status/671740320984530945
ankurparasar;2015-12-01 22:49;0;0;"Helpline nos 1913, 1077, 044 4567 4567 for Chennai relief centres & in case of emergency.Share this maximum 2 help humanity #ChennaiFloods";;;#ChennaiFloods;"671740292853137408";https://twitter.com/ankurparasar/status/671740292853137408
gopinathan_n;2015-12-01 22:48;0;0;"Stuck in office tonight. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671740288700813313";https://twitter.com/gopinathan_n/status/671740288700813313
Krishanthraj2;2015-12-01 22:48;1;2;"Sir, When can you visit #TamilNadu #chennairains #ChennaiFloods #Chennai #ChennaiDrowning @narendramodi https:// twitter.com/narendramodi/s tatus/671711980156149760 ";;@narendramodi;#TamilNadu #chennairains #ChennaiFloods #Chennai #ChennaiDrowning;"671740282908602368";https://twitter.com/Krishanthraj2/status/671740282908602368
radhslautner;2015-12-01 22:48;0;0;"Chennai floods going beyond hands. Rain recorded highest after a 100 years. #ChennaiFloods #PrayforChennai";;;#ChennaiFloods #PrayforChennai;"671740239199752192";https://twitter.com/radhslautner/status/671740239199752192
stagesofbb;2015-12-01 22:48;0;0;"RT bluediamond108 Country on standby for #ChennaiFloods let's pray for all. Situation will get worse with #disease #damage and #deluge";;;#ChennaiFloods #disease #damage #deluge;"671740218333126656";https://twitter.com/stagesofbb/status/671740218333126656
iam_K_A;2015-12-01 22:48;25;3;"#chennairains #ChennaiFloods #Chennaifloodrelief #savechennai #chennaiRainsHelp share maximum!! #nammachennai pic.twitter.com/6eW0CedRjZ";;;#chennairains #ChennaiFloods #Chennaifloodrelief #savechennai #chennaiRainsHelp #nammachennai;"671740131460579328";https://twitter.com/iam_K_A/status/671740131460579328
ViNoDcaptivates;2015-12-01 22:48;0;1;"#chennairains #chennaiweather #ChennaiFloods #india List of places who offer shelters for people checkin d link https:// twitter.com/thewire_in/sta tus/671738136519557120 ";;;#chennairains #chennaiweather #ChennaiFloods #india;"671740111550210048";https://twitter.com/ViNoDcaptivates/status/671740111550210048
3DiMMUNE;2015-12-01 22:47;0;0;"There is a flood of biblical proportion in Chennai in India. 3 weeks of continuing heavy rein. Unheard of in 100 years #COP21 #ChennaiFloods";;;#COP21 #ChennaiFloods;"671740017362911232";https://twitter.com/3DiMMUNE/status/671740017362911232
MuthuWR;2015-12-01 22:47;4;1;"Chennai corporation emergency numbers #chennairains #ChennaiFloods #ChennaiRainsHelp #chennai @PMOIndia pic.twitter.com/SeYVIS09bJ";;@PMOIndia;#chennairains #ChennaiFloods #ChennaiRainsHelp #chennai;"671739985159020544";https://twitter.com/MuthuWR/status/671739985159020544
dinetwtr;2015-12-01 22:47;1;1;"any doctors in mudichur area? One pregnant lady in labour..no access to boat.Contact: 9940203871 #chennairains #ChennaiFloods #SaveChennai";;;#chennairains #ChennaiFloods #SaveChennai;"671739940548423680";https://twitter.com/dinetwtr/status/671739940548423680
flyvenkat;2015-12-01 22:47;3;2;"5000 food pkts ready @G.N chetty Road Jain Temple: Vineet Jain 9840426263/ Gaurav Jain 9841062626 #ChennaiRainsHelp #Chennai #chennaifloods";;@G;#ChennaiRainsHelp #Chennai #chennaifloods;"671739924870070273";https://twitter.com/flyvenkat/status/671739924870070273
chuppandi;2015-12-01 22:47;2;1;"#chennairains #ChennaiFloods #chennai Helpline Nos. Retweet for it may reach the needy.. pic.twitter.com/5hmsKlzvAq";;;#chennairains #ChennaiFloods #chennai;"671739855987019776";https://twitter.com/chuppandi/status/671739855987019776
tamiljunkies;2015-12-01 22:47;5;1;"Sathyam Cinemas (Royapettah) is opened for everyone tonight !! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671739819903569921";https://twitter.com/tamiljunkies/status/671739819903569921
kamalbowselvam;2015-12-01 22:47;1;0;"Chennai MRTS stations can be opened to accommodate people, I think they are big and safe #chennairains #ChennaiFloods #chennaiweather";;;#chennairains #ChennaiFloods #chennaiweather;"671739817324109824";https://twitter.com/kamalbowselvam/status/671739817324109824
TheRainPoet;2015-12-01 22:47;5;3;"The real face of India. When disasters strike, we stop asking if we are taking help from a Hindu or a Muslim. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671739804346806272";https://twitter.com/TheRainPoet/status/671739804346806272
mukunthaniyer;2015-12-01 22:46;117;21;"@kalyanrath 8. Last tweet. This video would say more than anything, I guess. #ChennaiFloods pic.twitter.com/3shQF5b14N";;@kalyanrath;#ChennaiFloods;"671739730749358080";https://twitter.com/mukunthaniyer/status/671739730749358080
dinakaran;2015-12-01 22:46;1;0;"Any idea how the roads from #Chennai Airport to Mahabalipuram are #AskingForAFriend #ChennaiFloods";;;#Chennai #AskingForAFriend #ChennaiFloods;"671739702894923776";https://twitter.com/dinakaran/status/671739702894923776
enchantinghr;2015-12-01 22:46;0;0;"Pray for Chennai #Chennairain #ChennaiFloods";;;#Chennairain #ChennaiFloods;"671739658938658816";https://twitter.com/enchantinghr/status/671739658938658816
ImSpacemanSpiff;2015-12-01 22:46;0;0;"On one of the FB groups; there is still hope for humanity #ChennaiFloods pic.twitter.com/Iy23fyIuo7";;;#ChennaiFloods;"671739640261382144";https://twitter.com/ImSpacemanSpiff/status/671739640261382144
sumitsaurabh;2015-12-01 22:46;10;23;"This one for you chennai ! #ChennaiFloods #ChennaiRains pic.twitter.com/OxieY7M2SG";;;#ChennaiFloods #ChennaiRains;"671739637434454016";https://twitter.com/sumitsaurabh/status/671739637434454016
IamReadomania;2015-12-01 22:46;1;0;"Chennai, may the force be with you! may everyone be safe. Stay indoor #chennairains #ChennaiFloods";New Delhi, India;;#chennairains #ChennaiFloods;"671739637228953600";https://twitter.com/IamReadomania/status/671739637228953600
bjagadeesh89;2015-12-01 22:46;0;1;"People around navalur, if you need accommodation.. Pls ping me! We can accommodate 2adults + kids. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671739624717291520";https://twitter.com/bjagadeesh89/status/671739624717291520
Rjsayema;2015-12-01 22:46;5;15;" #ChennaiFloods";;;#ChennaiFloods;"671739584858882049";https://twitter.com/Rjsayema/status/671739584858882049
jamewils;2015-12-01 22:46;1;0;"Move out of old buildings... Move to high altitude and stay in the upper floors. Please stay safe.. #ChennaiFloods";;;#ChennaiFloods;"671739570606571520";https://twitter.com/jamewils/status/671739570606571520
jaya_888;2015-12-01 22:45;1;3;"Compare MSM hue and cry over #KashmirFloods with total silence on #ChennaiFloods .. Why?";;;#KashmirFloods #ChennaiFloods;"671739472967548930";https://twitter.com/jaya_888/status/671739472967548930
ShahnazQayoom;2015-12-01 22:45;0;0;"As per weather reports it is going to rain continuously for 8 days and nights in Chennai #ChennaiFloods as Govt. of India Sleeps";;;#ChennaiFloods;"671739446992089088";https://twitter.com/ShahnazQayoom/status/671739446992089088
ash_r_dhanush;2015-12-01 22:45;130;127;"#ChennaiFloods #chennairains pic.twitter.com/Pq4M5A8CLJ";;;#ChennaiFloods #chennairains;"671739423868903424";https://twitter.com/ash_r_dhanush/status/671739423868903424
mgnayak5;2015-12-01 22:45;0;1;"You channel is also part of it raise your voice #RahulStrikes is more important than #ChennaiFloods @TimesNow https:// twitter.com/AdityaRajKaul/ status/671732847216975872 ";Navi Mumbai, India;@TimesNow;#RahulStrikes #ChennaiFloods;"671739411743174656";https://twitter.com/mgnayak5/status/671739411743174656
ChulbuliImli;2015-12-01 22:45;1;0;"@_SandSurfer what's funny is he's alternately RTing #ChennaiFloods and book promotions";;@_SandSurfer;#ChennaiFloods;"671739374250369024";https://twitter.com/ChulbuliImli/status/671739374250369024
virginkudi;2015-12-01 22:45;2;1;"#chennairains share your images here ASAP http:// bit.ly/1dr2nle #god bless you all #ChennaiFloods";;;#chennairains #god #ChennaiFloods;"671739361000603649";https://twitter.com/virginkudi/status/671739361000603649
RogithVGS;2015-12-01 22:45;13;7;"Anyone's Need Mobile Recharge, please contact me I will help You !! Pls DM Ur No With Service Provider / #ChennaiRains #ChennaiFloods";;;#ChennaiRains #ChennaiFloods;"671739328297484292";https://twitter.com/RogithVGS/status/671739328297484292
bhumika1231;2015-12-01 22:45;9;2;"Please help 15 people stranded RT #ChennaiRains #ChennaiFloods #ChennaiHelp https:// twitter.com/jebasingh_j/st atus/671735174116192256 ";;;#ChennaiRains #ChennaiFloods #ChennaiHelp;"671739320370388996";https://twitter.com/bhumika1231/status/671739320370388996
Anbaras73709081;2015-12-01 22:45;0;1;"#ChennaiHelp Mobile recharge request who r stuck n low balance #ChennaiRains #ChennaiFloods #ChennaiHelp #Chennai https:// twitter.com/iam_Tharani/st atus/671735447740002304 ";;;#ChennaiHelp #ChennaiRains #ChennaiFloods #ChennaiHelp #Chennai;"671739306596130816";https://twitter.com/Anbaras73709081/status/671739306596130816
champlibran;2015-12-01 22:44;0;0;"Praying and hoping chennai gets back to normal soon!! Really unfortunate #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671739204439797761";https://twitter.com/champlibran/status/671739204439797761
OfficialVinoth;2015-12-01 22:44;4;1;"Emergency #chennairains #ChennaiFloods pic.twitter.com/gVQ1qrVgL2";;;#chennairains #ChennaiFloods;"671739177881305088";https://twitter.com/OfficialVinoth/status/671739177881305088
rainaprakash2;2015-12-01 22:44;3;0;"9677066100. Chennai ARMY HELPLINE #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671739163264155648";https://twitter.com/rainaprakash2/status/671739163264155648
ViNoDcaptivates;2015-12-01 22:44;2;0;"#chennairains #chennaiweather #ChennaiFloods #india #SathyamCinemas & #AGSCinemas hv opened doors tonight. who stuck nearby can stay there";;;#chennairains #chennaiweather #ChennaiFloods #india #SathyamCinemas #AGSCinemas;"671739100391575552";https://twitter.com/ViNoDcaptivates/status/671739100391575552
VidyaKrishnan;2015-12-01 22:44;20;12;"Times Now isn't even flashing helpline numbers! So much for being people's channel. #ChennaiFloods";;;#ChennaiFloods;"671739091851960320";https://twitter.com/VidyaKrishnan/status/671739091851960320
SkymetWeather;2015-12-01 22:44;31;5;"#chennairains recorded at 302 mm today, since 5:30 in the morning. #chennai #ChennaiFloods";;;#chennairains #chennai #ChennaiFloods;"671739034658406400";https://twitter.com/SkymetWeather/status/671739034658406400
arunjei;2015-12-01 22:43;35;14;"#ChennaiFloods Aftr all suburban trains cancelled to city suburbs, hundreds stranded at RlwyStations @IndianExpress pic.twitter.com/ophQms358Q";;@IndianExpress;#ChennaiFloods;"671738970368172032";https://twitter.com/arunjei/status/671738970368172032
Sudippar;2015-12-01 22:43;2;2;"None of the idiots of Indian media interested in #chennairains #ChennaiFloods Media busy with #IntoleranceDebate and #NationalAnthem jokers";;;#chennairains #ChennaiFloods #IntoleranceDebate #NationalAnthem;"671738905503203328";https://twitter.com/Sudippar/status/671738905503203328
bluediamond108;2015-12-01 22:43;0;0;"Country on standby for #ChennaiFloods let's pray for all. Situation will get worse with #disease #damage and #deluge";;;#ChennaiFloods #disease #damage #deluge;"671738890299056128";https://twitter.com/bluediamond108/status/671738890299056128
azhagi_;2015-12-01 22:43;1;3;"2005 Mumbai floods - 1,094 died 2015 #ChennaiFloods - 188 dead so far Hence delhi media & western media is not reporting on #ChennaiRains";;;#ChennaiFloods #ChennaiRains;"671738858468302848";https://twitter.com/azhagi_/status/671738858468302848
bbalakrish;2015-12-01 22:43;2;0;"Pls contact for mobile recharge for those who stuck in rain #chennairains #ChennaiFloods https:// twitter.com/thehellogenie/ status/671721842734792704 ";;;#chennairains #ChennaiFloods;"671738842773389312";https://twitter.com/bbalakrish/status/671738842773389312
